TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag
702,22-12-2019,23:59:47,347,57,Female,City_1,,TRUE,612,Decorations_Product,Decorations,1,98.55297547,98.55297547,Debit Card,TRUE,9.855297547,TRUE,Express,3,Rainy,Black Friday,1,TRUE
703,28-12-2023,13:54:04,414,48,Other,City_18,,TRUE,563,Toys_Product,Toys,5,79.61874808,398.0937404,Credit Card,TRUE,39.80937404,TRUE,Standard,3,Snowy,Black Friday,2,TRUE
704,21-11-2021,05:36:56,391,31,Male,City_1,,TRUE,609,Toys_Product,Toys,3,48.05404702,144.1621411,Debit Card,TRUE,0,FALSE,Overnight,4,Snowy,Christmas Market,3,FALSE
705,18-11-2022,15:41:44,268,43,Other,City_7,16,FALSE,367,Electronics_Product,Electronics,5,93.20913037,466.0456518,Cash,FALSE,0,FALSE,,,Rainy,None,4,TRUE
706,02-12-2020,09:44:11,281,36,Female,City_19,79,FALSE,744,Clothing_Product,Clothing,5,23.32893253,116.6446627,Cash,FALSE,11.66446627,FALSE,,,Snowy,Black Friday,3,FALSE
707,07-11-2023,21:10:44,49,44,Other,City_9,,TRUE,307,Clothing_Product,Clothing,5,88.89131902,444.4565951,Credit Card,FALSE,0,TRUE,Express,1,Sunny,None,1,TRUE
708,24-12-2018,06:58:33,395,25,Other,City_14,62,FALSE,665,Decorations_Product,Decorations,2,47.64487979,95.28975959,Cash,FALSE,0,FALSE,,,Rainy,Christmas Market,3,FALSE
709,17-12-2022,20:12:05,108,56,Female,City_16,74,FALSE,107,Food_Product,Food,3,10.30130264,30.90390791,Cash,TRUE,3.090390791,TRUE,,,Rainy,Black Friday,4,TRUE
710,08-11-2020,17:51:38,350,58,Female,City_14,,TRUE,451,Clothing_Product,Clothing,5,48.7854542,243.927271,Online Payment,FALSE,24.3927271,TRUE,Overnight,5,Rainy,Black Friday,5,TRUE
711,12-11-2018,17:23:03,265,61,Other,City_7,,TRUE,795,Decorations_Product,Decorations,4,81.69241239,326.7696496,Credit Card,FALSE,0,FALSE,Standard,3,Rainy,None,5,TRUE
712,29-12-2022,10:51:19,216,33,Male,City_16,,TRUE,287,Food_Product,Food,2,81.76217072,163.5243414,Credit Card,FALSE,0,FALSE,Overnight,3,Sunny,None,3,TRUE
713,15-12-2019,18:07:13,352,26,Other,City_3,86,FALSE,724,Food_Product,Food,2,20.71540196,41.43080391,Debit Card,FALSE,0,FALSE,,,Sunny,None,3,FALSE
714,29-12-2019,10:51:12,474,20,Other,City_4,,TRUE,116,Electronics_Product,Electronics,5,92.75190728,463.7595364,Cash,FALSE,46.37595364,TRUE,Express,3,Snowy,Black Friday,1,TRUE
715,14-12-2020,05:49:52,226,47,Male,City_17,,TRUE,217,Clothing_Product,Clothing,2,60.30496648,120.609933,Credit Card,FALSE,12.0609933,FALSE,Express,1,Rainy,Black Friday,5,FALSE
716,23-11-2023,10:03:00,94,22,Male,City_13,58,FALSE,558,Toys_Product,Toys,5,53.40190989,267.0095494,Online Payment,TRUE,26.70095494,TRUE,,,Rainy,Black Friday,3,FALSE
717,01-12-2023,20:34:31,122,33,Male,City_18,,TRUE,612,Food_Product,Food,1,35.84640537,35.84640537,Debit Card,TRUE,0,TRUE,Express,5,Rainy,Christmas Market,3,FALSE
718,21-11-2019,10:10:37,202,70,Female,City_13,19,FALSE,991,Electronics_Product,Electronics,5,92.63838226,463.1919113,Cash,TRUE,46.31919113,TRUE,,,Snowy,Black Friday,1,TRUE
719,28-11-2021,15:45:32,405,38,Male,City_8,,TRUE,565,Clothing_Product,Clothing,1,20.66161362,20.66161362,Online Payment,TRUE,2.066161362,FALSE,Express,2,Snowy,Black Friday,1,FALSE
720,30-12-2018,13:29:53,12,66,Male,City_2,,TRUE,772,Food_Product,Food,2,96.88956358,193.7791272,Debit Card,FALSE,0,FALSE,Standard,3,Snowy,None,5,FALSE
721,13-12-2019,09:30:17,16,18,Male,City_12,,TRUE,903,Electronics_Product,Electronics,2,45.95689761,91.91379522,Debit Card,FALSE,0,TRUE,Standard,4,Sunny,None,2,TRUE
722,31-12-2020,20:48:26,43,53,Male,City_19,,TRUE,44,Electronics_Product,Electronics,5,76.47685178,382.3842589,Online Payment,TRUE,0,FALSE,Standard,5,Sunny,Christmas Market,3,FALSE
723,25-11-2020,11:49:57,352,55,Female,City_7,,TRUE,245,Decorations_Product,Decorations,3,18.56060741,55.68182224,Cash,TRUE,5.568182224,TRUE,Express,5,Snowy,Black Friday,2,TRUE
724,24-12-2018,06:26:48,140,20,Female,City_16,58,FALSE,504,Food_Product,Food,4,61.5140595,246.056238,Debit Card,TRUE,0,TRUE,,,Sunny,Christmas Market,1,TRUE
725,15-12-2023,01:22:58,491,50,Female,City_7,,TRUE,694,Food_Product,Food,1,62.87793378,62.87793378,Credit Card,FALSE,0,TRUE,Express,4,Snowy,Christmas Market,2,TRUE
726,11-11-2018,11:54:20,115,61,Male,City_8,40,FALSE,685,Food_Product,Food,2,77.53535521,155.0707104,Credit Card,TRUE,0,TRUE,,,Snowy,None,4,TRUE
727,09-11-2022,04:26:39,199,50,Female,City_11,,TRUE,924,Food_Product,Food,5,42.48839636,212.4419818,Online Payment,TRUE,0,FALSE,Overnight,3,Rainy,None,1,TRUE
728,09-12-2023,17:42:58,27,69,Male,City_3,,TRUE,438,Clothing_Product,Clothing,5,89.20789683,446.0394841,Cash,TRUE,0,FALSE,Overnight,1,Rainy,None,2,TRUE
729,27-12-2023,18:44:12,324,44,Female,City_20,,TRUE,316,Food_Product,Food,2,78.57170156,157.1434031,Debit Card,FALSE,15.71434031,FALSE,Overnight,3,Sunny,Black Friday,2,TRUE
730,30-12-2019,06:49:23,405,65,Other,City_6,,TRUE,392,Food_Product,Food,3,24.16667552,72.50002656,Cash,TRUE,0,TRUE,Standard,3,Sunny,None,3,FALSE
731,02-12-2018,13:05:04,231,47,Female,City_6,,TRUE,561,Decorations_Product,Decorations,5,40.03004553,200.1502277,Debit Card,FALSE,20.01502277,TRUE,Overnight,3,Snowy,Black Friday,5,TRUE
732,24-11-2018,21:12:14,458,20,Male,City_13,,TRUE,757,Clothing_Product,Clothing,4,54.59736077,218.3894431,Online Payment,FALSE,21.83894431,FALSE,Overnight,4,Sunny,Black Friday,1,FALSE
733,17-11-2023,18:05:46,301,52,Other,City_14,,TRUE,772,Electronics_Product,Electronics,4,68.51604675,274.064187,Credit Card,TRUE,0,TRUE,Overnight,5,Snowy,Christmas Market,3,TRUE
734,28-12-2022,11:39:04,417,47,Other,City_13,,TRUE,422,Food_Product,Food,4,92.69859244,370.7943698,Online Payment,FALSE,0,FALSE,Overnight,2,Snowy,None,3,FALSE
735,29-12-2018,02:41:14,85,52,Other,City_6,39,FALSE,939,Food_Product,Food,5,18.54500363,92.72501814,Cash,FALSE,9.272501814,FALSE,,,Sunny,Black Friday,4,FALSE
736,17-11-2021,21:06:46,327,26,Female,City_8,,TRUE,164,Toys_Product,Toys,4,86.84424716,347.3769886,Credit Card,TRUE,0,TRUE,Standard,5,Snowy,Christmas Market,4,TRUE
737,22-11-2020,22:16:58,276,24,Female,City_5,17,FALSE,331,Toys_Product,Toys,2,82.3063852,164.6127704,Online Payment,TRUE,16.46127704,FALSE,,,Snowy,Black Friday,4,TRUE
738,19-11-2022,08:27:00,121,57,Female,City_19,,TRUE,196,Toys_Product,Toys,4,74.49064238,297.9625695,Online Payment,TRUE,0,TRUE,Express,2,Sunny,None,4,TRUE
739,03-12-2023,01:10:33,331,55,Male,City_9,,TRUE,498,Clothing_Product,Clothing,5,13.7386179,68.69308949,Online Payment,FALSE,0,TRUE,Overnight,2,Rainy,None,1,TRUE
740,17-12-2018,21:00:04,116,27,Male,City_15,,TRUE,128,Toys_Product,Toys,5,21.11943912,105.5971956,Online Payment,FALSE,0,FALSE,Standard,1,Sunny,None,5,TRUE
741,07-11-2021,06:07:03,52,25,Male,City_8,,TRUE,720,Decorations_Product,Decorations,1,31.89433925,31.89433925,Cash,TRUE,0,FALSE,Overnight,5,Rainy,Christmas Market,3,FALSE
742,23-12-2018,14:38:32,202,36,Female,City_6,29,FALSE,136,Toys_Product,Toys,3,44.74362853,134.2308856,Online Payment,FALSE,13.42308856,FALSE,,,Rainy,Black Friday,3,FALSE
743,16-11-2023,06:30:23,133,23,Other,City_7,,TRUE,148,Toys_Product,Toys,4,38.78692009,155.1476804,Online Payment,TRUE,0,FALSE,Standard,1,Snowy,Christmas Market,2,FALSE
744,13-12-2020,19:05:09,393,21,Female,City_19,40,FALSE,414,Toys_Product,Toys,2,69.69186918,139.3837384,Cash,FALSE,13.93837384,TRUE,,,Rainy,Black Friday,4,TRUE
745,04-12-2023,12:27:21,328,21,Female,City_7,,TRUE,571,Toys_Product,Toys,2,82.34233939,164.6846788,Debit Card,FALSE,0,TRUE,Standard,1,Rainy,None,4,TRUE
746,23-12-2019,23:50:13,498,31,Other,City_1,22,FALSE,479,Food_Product,Food,5,74.50841893,372.5420946,Debit Card,FALSE,0,TRUE,,,Rainy,Christmas Market,4,TRUE
747,13-11-2023,09:12:39,37,46,Female,City_8,,TRUE,45,Decorations_Product,Decorations,4,27.46053362,109.8421345,Cash,TRUE,10.98421345,FALSE,Express,3,Snowy,Black Friday,1,TRUE
748,14-12-2020,19:34:36,311,35,Other,City_9,92,FALSE,578,Food_Product,Food,2,18.3518683,36.70373659,Debit Card,TRUE,3.670373659,TRUE,,,Rainy,Black Friday,5,TRUE
749,12-11-2023,21:26:20,67,51,Female,City_11,38,FALSE,751,Decorations_Product,Decorations,3,88.32840168,264.985205,Online Payment,TRUE,0,FALSE,,,Snowy,Christmas Market,3,FALSE
750,12-11-2019,00:51:18,194,37,Other,City_14,76,FALSE,613,Clothing_Product,Clothing,2,71.00738963,142.0147793,Cash,TRUE,0,TRUE,,,Rainy,Christmas Market,3,FALSE
751,27-11-2020,03:54:14,420,31,Female,City_9,44,FALSE,863,Decorations_Product,Decorations,2,13.99309766,27.98619533,Online Payment,FALSE,2.798619533,TRUE,,,Rainy,Black Friday,1,FALSE
752,30-11-2018,17:36:05,430,62,Female,City_19,4,FALSE,733,Toys_Product,Toys,4,82.59837191,330.3934876,Online Payment,FALSE,0,TRUE,,,Rainy,Christmas Market,1,FALSE
753,28-12-2019,01:06:19,62,21,Other,City_2,,TRUE,62,Decorations_Product,Decorations,4,85.89305973,343.5722389,Cash,TRUE,0,FALSE,Overnight,5,Sunny,Christmas Market,2,FALSE
754,17-11-2021,09:26:22,229,48,Male,City_17,,TRUE,613,Toys_Product,Toys,5,23.80052764,119.0026382,Credit Card,TRUE,0,FALSE,Overnight,3,Sunny,None,5,TRUE
755,30-12-2020,18:33:36,357,55,Other,City_20,79,FALSE,547,Decorations_Product,Decorations,2,77.01952135,154.0390427,Credit Card,TRUE,0,FALSE,,,Sunny,None,4,TRUE
756,19-12-2019,12:36:52,411,21,Other,City_14,,TRUE,835,Food_Product,Food,1,81.50562371,81.50562371,Cash,FALSE,8.150562371,TRUE,Overnight,5,Sunny,Black Friday,3,TRUE
757,25-11-2021,02:15:46,242,38,Male,City_5,,TRUE,601,Decorations_Product,Decorations,1,67.7748129,67.7748129,Online Payment,TRUE,6.77748129,FALSE,Express,4,Snowy,Black Friday,2,TRUE
758,13-11-2022,12:42:40,380,25,Female,City_11,,TRUE,482,Toys_Product,Toys,5,44.53494695,222.6747347,Credit Card,TRUE,0,TRUE,Express,5,Sunny,Christmas Market,5,FALSE
759,13-11-2019,17:02:32,364,57,Other,City_13,,TRUE,421,Clothing_Product,Clothing,2,55.18042089,110.3608418,Online Payment,FALSE,11.03608418,TRUE,Express,1,Rainy,Black Friday,4,TRUE
760,13-11-2022,05:58:15,318,58,Female,City_9,61,FALSE,660,Electronics_Product,Electronics,3,77.20748828,231.6224648,Credit Card,FALSE,23.16224648,FALSE,,,Snowy,Black Friday,2,FALSE
761,12-11-2020,00:32:15,154,50,Female,City_9,65,FALSE,198,Clothing_Product,Clothing,4,25.06261763,100.2504705,Credit Card,FALSE,10.02504705,FALSE,,,Snowy,Black Friday,5,FALSE
762,25-12-2022,05:38:43,251,33,Male,City_15,,TRUE,892,Food_Product,Food,4,97.66739526,390.6695811,Cash,TRUE,39.06695811,TRUE,Overnight,2,Snowy,Black Friday,1,FALSE
763,10-12-2021,20:39:18,429,27,Other,City_1,99,FALSE,706,Food_Product,Food,5,77.09231226,385.4615613,Debit Card,FALSE,0,TRUE,,,Rainy,Christmas Market,2,TRUE
764,04-12-2019,08:14:35,306,56,Other,City_20,,TRUE,387,Clothing_Product,Clothing,5,25.02843837,125.1421918,Cash,FALSE,0,TRUE,Overnight,4,Sunny,None,4,FALSE
765,26-11-2023,13:01:14,124,45,Male,City_1,,TRUE,133,Decorations_Product,Decorations,2,22.76363241,45.52726481,Debit Card,TRUE,4.552726481,FALSE,Express,5,Rainy,Black Friday,3,TRUE
766,16-12-2018,03:47:13,196,51,Other,City_2,2,FALSE,25,Decorations_Product,Decorations,2,32.82828314,65.65656628,Online Payment,TRUE,6.565656628,TRUE,,,Snowy,Black Friday,3,TRUE
767,10-12-2020,05:53:43,494,36,Other,City_11,92,FALSE,117,Clothing_Product,Clothing,3,65.99094278,197.9728283,Online Payment,TRUE,19.79728283,FALSE,,,Snowy,Black Friday,1,TRUE
768,04-12-2019,20:12:16,418,21,Female,City_6,,TRUE,908,Clothing_Product,Clothing,2,54.35361715,108.7072343,Online Payment,TRUE,0,TRUE,Express,1,Sunny,None,5,TRUE
769,30-12-2018,23:15:52,228,64,Other,City_20,68,FALSE,79,Toys_Product,Toys,2,99.39485593,198.7897119,Online Payment,TRUE,0,FALSE,,,Sunny,None,4,TRUE
770,21-12-2023,08:02:02,441,26,Other,City_10,99,FALSE,768,Food_Product,Food,4,23.15507451,92.62029806,Online Payment,FALSE,0,TRUE,,,Sunny,None,4,FALSE
771,15-11-2022,07:02:30,299,34,Male,City_11,,TRUE,634,Food_Product,Food,3,57.75962415,173.2788725,Cash,TRUE,0,TRUE,Overnight,4,Sunny,Christmas Market,3,FALSE
772,25-12-2020,17:01:24,420,44,Male,City_5,,TRUE,232,Electronics_Product,Electronics,2,80.18387141,160.3677428,Credit Card,TRUE,0,FALSE,Overnight,4,Snowy,None,3,TRUE
773,02-11-2021,16:22:58,434,67,Other,City_13,,TRUE,213,Food_Product,Food,4,16.81248325,67.24993298,Credit Card,TRUE,6.724993298,FALSE,Overnight,1,Rainy,Black Friday,1,FALSE
774,28-12-2020,19:41:05,306,44,Other,City_15,,TRUE,656,Clothing_Product,Clothing,4,59.93595932,239.7438373,Credit Card,FALSE,0,FALSE,Standard,5,Sunny,Christmas Market,5,TRUE
775,27-11-2018,08:39:04,70,42,Male,City_11,28,FALSE,177,Food_Product,Food,2,51.46168477,102.9233695,Online Payment,TRUE,10.29233695,TRUE,,,Sunny,Black Friday,5,FALSE
776,14-12-2019,22:07:18,166,25,Female,City_20,33,FALSE,517,Decorations_Product,Decorations,5,55.57211243,277.8605621,Cash,TRUE,27.78605621,TRUE,,,Rainy,Black Friday,4,FALSE
777,19-11-2021,18:34:44,65,55,Other,City_7,,TRUE,360,Food_Product,Food,5,62.47658065,312.3829032,Credit Card,TRUE,0,TRUE,Standard,4,Snowy,None,3,FALSE
778,18-11-2021,08:48:16,176,66,Male,City_2,,TRUE,387,Decorations_Product,Decorations,3,97.22951503,291.6885451,Online Payment,TRUE,0,TRUE,Overnight,4,Snowy,Christmas Market,5,TRUE
779,02-11-2018,08:28:08,139,41,Male,City_19,,TRUE,780,Decorations_Product,Decorations,4,84.50133547,338.0053419,Debit Card,TRUE,33.80053419,FALSE,Standard,5,Sunny,Black Friday,4,TRUE
780,08-11-2020,00:05:03,367,18,Male,City_13,,TRUE,991,Toys_Product,Toys,3,14.46682251,43.40046753,Online Payment,TRUE,0,TRUE,Standard,4,Rainy,Christmas Market,1,FALSE
781,29-11-2018,01:10:45,398,61,Other,City_12,42,FALSE,684,Toys_Product,Toys,3,68.03356833,204.100705,Debit Card,FALSE,20.4100705,TRUE,,,Rainy,Black Friday,4,TRUE
782,25-12-2023,07:18:46,342,49,Male,City_2,39,FALSE,149,Food_Product,Food,2,16.49012263,32.98024526,Debit Card,TRUE,0,FALSE,,,Snowy,None,1,TRUE
783,28-12-2021,21:20:43,105,42,Other,City_13,15,FALSE,280,Decorations_Product,Decorations,4,45.1205234,180.4820936,Credit Card,FALSE,18.04820936,FALSE,,,Snowy,Black Friday,1,FALSE
784,10-11-2023,08:43:08,383,45,Other,City_17,,TRUE,541,Electronics_Product,Electronics,3,66.81494257,200.4448277,Online Payment,TRUE,0,FALSE,Express,1,Snowy,None,1,TRUE
785,15-12-2020,06:48:17,318,30,Male,City_1,24,FALSE,831,Electronics_Product,Electronics,4,81.53456491,326.1382596,Cash,TRUE,0,FALSE,,,Rainy,Christmas Market,1,FALSE
786,26-11-2022,13:12:48,488,26,Male,City_3,,TRUE,492,Food_Product,Food,3,78.98743338,236.9623002,Cash,TRUE,23.69623002,TRUE,Overnight,2,Sunny,Black Friday,1,FALSE
787,11-11-2023,01:08:09,272,70,Other,City_16,,TRUE,724,Toys_Product,Toys,1,42.0844468,42.0844468,Credit Card,FALSE,0,FALSE,Express,4,Rainy,Christmas Market,3,FALSE
788,21-12-2021,20:28:58,427,55,Other,City_7,38,FALSE,800,Toys_Product,Toys,5,57.25749061,286.2874531,Online Payment,TRUE,0,FALSE,,,Sunny,None,2,TRUE
789,08-11-2022,06:01:08,137,51,Male,City_13,,TRUE,29,Clothing_Product,Clothing,2,40.16571912,80.33143823,Online Payment,TRUE,0,TRUE,Express,4,Sunny,None,5,FALSE
790,18-11-2019,20:27:43,269,65,Male,City_7,,TRUE,683,Toys_Product,Toys,5,98.87635371,494.3817686,Credit Card,TRUE,49.43817686,TRUE,Standard,1,Sunny,Black Friday,3,TRUE
791,08-12-2021,10:12:30,115,69,Female,City_4,,TRUE,569,Clothing_Product,Clothing,2,57.4703433,114.9406866,Online Payment,FALSE,0,TRUE,Standard,4,Sunny,None,5,TRUE
792,08-11-2022,07:28:27,232,45,Female,City_11,30,FALSE,442,Clothing_Product,Clothing,2,27.26666806,54.53333611,Cash,FALSE,0,TRUE,,,Rainy,None,1,FALSE
793,09-11-2018,07:23:18,158,29,Male,City_20,95,FALSE,932,Toys_Product,Toys,3,66.20288861,198.6086658,Online Payment,FALSE,0,TRUE,,,Rainy,None,5,TRUE
794,20-11-2018,11:58:24,449,33,Male,City_6,5,FALSE,932,Toys_Product,Toys,1,33.6760927,33.6760927,Debit Card,TRUE,3.36760927,FALSE,,,Rainy,Black Friday,1,FALSE
795,11-11-2018,09:12:45,72,22,Male,City_20,4,FALSE,577,Clothing_Product,Clothing,1,93.3968732,93.3968732,Online Payment,FALSE,0,TRUE,,,Snowy,Christmas Market,3,TRUE
796,29-11-2023,00:07:45,232,49,Other,City_20,100,FALSE,286,Food_Product,Food,4,18.35539786,73.42159146,Debit Card,FALSE,7.342159146,TRUE,,,Rainy,Black Friday,5,TRUE
797,23-11-2021,04:16:48,10,61,Male,City_8,,TRUE,761,Decorations_Product,Decorations,3,99.5839142,298.7517426,Credit Card,FALSE,29.87517426,TRUE,Overnight,3,Rainy,Black Friday,3,FALSE
798,14-12-2023,12:25:25,161,21,Female,City_9,,TRUE,705,Electronics_Product,Electronics,1,83.14112298,83.14112298,Debit Card,TRUE,0,TRUE,Express,3,Sunny,None,3,TRUE
799,14-12-2018,14:57:15,53,57,Male,City_14,,TRUE,279,Toys_Product,Toys,2,15.30028601,30.60057202,Online Payment,FALSE,3.060057202,FALSE,Express,4,Sunny,Black Friday,3,TRUE
800,16-12-2022,19:42:33,140,49,Male,City_4,97,FALSE,527,Clothing_Product,Clothing,2,58.57224087,117.1444817,Debit Card,TRUE,0,FALSE,,,Sunny,None,1,TRUE
801,08-12-2023,10:32:18,151,21,Other,City_7,,TRUE,347,Clothing_Product,Clothing,2,74.80979844,149.6195969,Cash,TRUE,14.96195969,FALSE,Overnight,4,Sunny,Black Friday,2,FALSE
802,21-11-2021,23:15:55,130,34,Female,City_11,,TRUE,946,Toys_Product,Toys,4,25.63419237,102.5367695,Credit Card,TRUE,0,TRUE,Standard,5,Sunny,None,4,TRUE
803,12-12-2023,05:09:21,173,63,Female,City_14,,TRUE,296,Toys_Product,Toys,1,74.57204098,74.57204098,Online Payment,FALSE,0,TRUE,Overnight,3,Rainy,Christmas Market,2,TRUE
804,07-11-2022,05:28:44,377,48,Other,City_8,,TRUE,358,Clothing_Product,Clothing,3,17.65000035,52.95000105,Debit Card,TRUE,0,TRUE,Express,5,Rainy,None,2,FALSE
805,31-12-2018,20:48:42,19,42,Male,City_12,31,FALSE,327,Decorations_Product,Decorations,3,52.28769215,156.8630764,Cash,TRUE,0,TRUE,,,Rainy,Christmas Market,1,FALSE
806,28-11-2018,05:20:50,398,47,Female,City_10,22,FALSE,569,Toys_Product,Toys,1,87.79308776,87.79308776,Credit Card,FALSE,8.779308776,FALSE,,,Rainy,Black Friday,3,FALSE
807,14-12-2021,15:43:01,195,23,Other,City_20,55,FALSE,774,Decorations_Product,Decorations,2,37.79701542,75.59403084,Debit Card,TRUE,0,FALSE,,,Rainy,None,4,TRUE
808,16-11-2019,10:00:28,355,55,Female,City_7,,TRUE,30,Toys_Product,Toys,5,82.91112933,414.5556466,Online Payment,FALSE,0,TRUE,Standard,3,Sunny,Christmas Market,5,TRUE
809,07-11-2020,06:53:02,122,39,Female,City_8,,TRUE,848,Clothing_Product,Clothing,5,52.05936637,260.2968318,Cash,TRUE,0,FALSE,Overnight,4,Snowy,Christmas Market,3,TRUE
810,15-12-2019,09:12:57,8,33,Other,City_11,81,FALSE,287,Electronics_Product,Electronics,3,63.43976018,190.3192805,Credit Card,TRUE,0,TRUE,,,Snowy,None,5,FALSE
811,15-11-2022,18:22:27,159,40,Male,City_19,,TRUE,132,Decorations_Product,Decorations,5,23.29633781,116.4816891,Debit Card,FALSE,0,TRUE,Express,4,Snowy,None,1,TRUE
812,13-11-2019,16:08:28,422,32,Other,City_9,94,FALSE,426,Food_Product,Food,4,78.32670942,313.3068377,Credit Card,TRUE,0,TRUE,,,Rainy,None,2,TRUE
813,17-11-2018,14:30:12,17,30,Male,City_4,,TRUE,934,Food_Product,Food,1,42.26257171,42.26257171,Credit Card,FALSE,4.226257171,FALSE,Overnight,4,Rainy,Black Friday,1,FALSE
814,25-11-2021,23:57:57,476,19,Female,City_7,,TRUE,165,Food_Product,Food,3,96.94402707,290.8320812,Online Payment,FALSE,29.08320812,TRUE,Express,4,Rainy,Black Friday,3,TRUE
815,27-11-2021,04:06:59,410,38,Female,City_3,,TRUE,180,Clothing_Product,Clothing,4,36.3809798,145.5239192,Debit Card,TRUE,14.55239192,FALSE,Overnight,1,Sunny,Black Friday,3,FALSE
816,19-11-2020,20:36:46,43,33,Other,City_8,,TRUE,391,Toys_Product,Toys,5,22.0723709,110.3618545,Cash,TRUE,0,TRUE,Overnight,3,Rainy,None,4,TRUE
817,22-12-2019,08:31:51,80,27,Other,City_15,,TRUE,91,Decorations_Product,Decorations,2,80.21671873,160.4334375,Cash,FALSE,16.04334375,TRUE,Overnight,1,Rainy,Black Friday,1,TRUE
818,17-11-2019,15:48:19,70,48,Male,City_10,19,FALSE,728,Food_Product,Food,5,20.70523799,103.52619,Cash,FALSE,0,FALSE,,,Rainy,None,1,FALSE
819,10-11-2018,14:06:59,262,35,Other,City_15,,TRUE,42,Food_Product,Food,5,57.67578791,288.3789395,Cash,FALSE,28.83789395,TRUE,Express,3,Rainy,Black Friday,1,FALSE
820,13-11-2023,09:05:28,359,69,Female,City_13,11,FALSE,646,Decorations_Product,Decorations,5,31.11732901,155.5866451,Cash,TRUE,0,FALSE,,,Sunny,None,1,FALSE
821,12-12-2021,19:30:41,408,26,Female,City_16,37,FALSE,855,Toys_Product,Toys,4,17.99809495,71.99237979,Online Payment,TRUE,7.199237979,FALSE,,,Sunny,Black Friday,1,FALSE
822,08-11-2020,19:33:44,382,49,Male,City_14,,TRUE,445,Decorations_Product,Decorations,1,84.47067205,84.47067205,Debit Card,TRUE,0,FALSE,Standard,5,Sunny,Christmas Market,2,TRUE
823,09-11-2019,21:18:38,310,21,Other,City_8,95,FALSE,142,Electronics_Product,Electronics,5,17.38967952,86.94839762,Cash,FALSE,0,FALSE,,,Sunny,Christmas Market,4,TRUE
824,15-12-2022,21:52:57,494,30,Female,City_15,,TRUE,717,Decorations_Product,Decorations,3,53.80379044,161.4113713,Credit Card,FALSE,0,TRUE,Standard,1,Snowy,None,2,FALSE
825,05-11-2018,18:25:41,399,59,Male,City_5,82,FALSE,136,Electronics_Product,Electronics,1,46.22411665,46.22411665,Credit Card,FALSE,0,TRUE,,,Rainy,None,1,TRUE
826,02-12-2021,00:36:38,397,62,Female,City_17,,TRUE,13,Clothing_Product,Clothing,3,15.80326023,47.40978068,Online Payment,TRUE,0,FALSE,Overnight,2,Rainy,Christmas Market,5,TRUE
827,06-12-2022,03:47:59,253,70,Male,City_3,68,FALSE,711,Clothing_Product,Clothing,3,61.66922307,185.0076692,Debit Card,TRUE,0,FALSE,,,Snowy,Christmas Market,5,TRUE
828,18-11-2022,11:37:58,464,51,Other,City_4,,TRUE,787,Toys_Product,Toys,5,61.90242434,309.5121217,Credit Card,FALSE,0,FALSE,Overnight,1,Sunny,None,3,FALSE
829,07-12-2022,16:30:35,402,62,Male,City_9,66,FALSE,881,Decorations_Product,Decorations,5,35.17070705,175.8535353,Debit Card,FALSE,0,FALSE,,,Rainy,None,3,TRUE
830,06-12-2019,14:42:10,421,29,Female,City_20,,TRUE,932,Clothing_Product,Clothing,1,35.1365325,35.1365325,Credit Card,TRUE,0,TRUE,Overnight,2,Snowy,Christmas Market,4,TRUE
831,28-11-2023,05:59:19,4,37,Female,City_15,,TRUE,397,Food_Product,Food,1,51.27068367,51.27068367,Cash,TRUE,5.127068367,TRUE,Standard,1,Rainy,Black Friday,4,FALSE
832,06-12-2019,04:53:17,301,63,Male,City_12,5,FALSE,909,Toys_Product,Toys,4,23.25562242,93.02248968,Debit Card,FALSE,0,FALSE,,,Snowy,None,3,TRUE
833,03-11-2022,09:10:33,172,62,Other,City_3,,TRUE,290,Clothing_Product,Clothing,4,70.32239139,281.2895656,Credit Card,FALSE,28.12895656,TRUE,Standard,2,Snowy,Black Friday,3,FALSE
834,16-12-2020,19:22:25,32,38,Other,City_8,,TRUE,779,Decorations_Product,Decorations,2,70.04671467,140.0934293,Debit Card,TRUE,14.00934293,TRUE,Standard,2,Snowy,Black Friday,5,FALSE
